User Site ID	NASIS Group Name	obsYear	obsMonth	obsDAY	Current Taxon Name	Current Taxonomic Class	Std Latitude	Std Longitude
F2006MI121T038-09	12-GRR Points	2006	7	31	Plainfield	Mixed, mesic Spodic Udipsamments	43.3891944	-86.1228611
F2006MI121T038-10	12-GRR Points	2006	7	31	Plainfield	Mixed, mesic Spodic Udipsamments	43.3896389	-86.1224444
F2006MI121T024-01	12-GRR Points	2006	7	18	Plainfield	Mixed, mesic Spodic Udipsamments	43.4480556	-86.2125
F2006MI121T024-02	12-GRR Points	2006	7	18	Plainfield	Mixed, mesic Typic Udipsamments	43.447	-86.2091111
F2006MI121T024-03	12-GRR Points	2006	7	18	Plainfield	Mixed, mesic Spodic Udipsamments	43.44675	-86.2090278
F2008MI121F035	12-GRR Points	2008	10	2	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2810833	-86.2319444
F2009MI121F007	12-GRR Points	2009	4	22	Plainfield	Mixed, mesic Spodic Udipsamments	43.1416944	-86.17925
F2008MI121T06301	12-GRR Points	2008	10	21	Udipsamment	Mixed, mesic Typic Udipsamments	43.2464444	-86.22475
F2008MI121T06302	12-GRR Points	2008	10	21	Udipsamment	Mixed, mesic Typic Udipsamments	43.2464722	-86.2236944
F2008MI121T06303	12-GRR Points	2008	10	21	Plainfield	Mixed, mesic Spodic Udipsamments	43.2466111	-86.223
F2008MI121T06304	12-GRR Points	2008	10	21	Plainfield	Mixed, mesic Typic Udipsamments	43.2468056	-86.2223889
F2008MI121T06305	12-GRR Points	2008	10	21	Plainfield	Mixed, mesic Spodic Udipsamments	43.2468889	-86.2216389
F2008MI121T06306	12-GRR Points	2008	10	21	Plainfield	Mixed, mesic Typic Udipsamments	43.24725	-86.2211389
F2008MI121T06307	12-GRR Points	2008	10	21	Plainfield	Mixed, mesic Typic Udipsamments	43.2478611	-86.2203056
F2008MI121T06308	12-GRR Points	2011	2	15	Plainfield	Mixed, mesic Spodic Udipsamments	43.2481389	-86.2196389
F2006MI121T024-04	12-GRR Points	2006	7	18	Plainfield	Mixed, mesic Typic Udipsamments	43.4463889	-86.2086944
F2006MI121T024-05	12-GRR Points	2006	7	18	Plainfield	Mixed, mesic Typic Udipsamments	43.4460833	-86.2088611
F2006MI121T024-06	12-GRR Points	2006	7	18	Plainfield	Mixed, mesic Typic Udipsamments	43.4458333	-86.2093056
F2006MI121T024-07	12-GRR Points	2006	7	18	Plainfield	Mixed, mesic Typic Udipsamments	43.4456944	-86.2098056
F2006MI121T024-08	12-GRR Points	2006	7	18	Plainfield	Mixed, mesic Spodic Udipsamments	43.4457222	-86.2103611
F2006MI121T024-09	12-GRR Points	2006	7	18	Plainfield	Mixed, mesic Spodic Udipsamments	43.4458333	-86.2107222
F2006MI121T024-10	12-GRR Points	2006	7	18	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.4459167	-86.21125
F2008MI121F116	12-GRR Points	2008	10	27	Epworth	Sandy, mixed, mesic Entic Haplorthods	43.1744722	-86.2489444
F2008MI121F112	12-GRR Points	2008	10	23	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1718611	-86.2715
F2008MI121F109	12-GRR Points	2008	10	23	Foundry spoil	Mixed, mesic	43.1873333	-86.2528056
F2008MI121F089	12-GRR Points	2008	10	22	Plainfield	Mixed, mesic Spodic Udipsamments	43.2377222	-86.2182778
F2008MI121T06309	12-GRR Points	2008	10	21	Chelsea	Mixed, mesic Lamellic Udipsamments	43.25	-86.2190833
F2008MI121T06310	12-GRR Points	2008	10	21	Plainfield	Mixed, mesic Typic Udipsamments	43.2498889	-86.2198333
F2007MI121T053-01	12-GRR Points	2007	10	22	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3975278	-86.4261111
F2007MI121T053-02	12-GRR Points	2007	10	22	Benona	Sandy, mixed, mesic Lamellic Haplorthods	43.3977222	-86.4266944
F2007MI121T053-03	12-GRR Points	2007	10	22	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.398	-86.4271389
F2007MI121T053-04	12-GRR Points	2007	10	22	Benona	Sandy, mixed, mesic Lamellic Haplorthods	43.3979722	-86.4276111
F2007MI121T053-05	12-GRR Points	2007	10	22	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3983611	-86.4277222
F2007MI121T053-06	12-GRR Points	2007	10	22	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3986389	-86.4283056
2007MI121T05307	12-GRR Points	2007	10	22	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.3990556	-86.4282778
F2007MI121T053-08	12-GRR Points	2007	10	22	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3993889	-86.42875
F2007MI121T053-09	12-GRR Points	2007	10	22	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.39975	-86.4291944
2007MI121T05310	12-GRR Points	2007	10	22	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.4001389	-86.4293056
F2008MI121T038-01	12-GRR Points	2008	8	19	Plainfield	Mixed, mesic Spodic Udipsamments	43.3333056	-86.1368611
F2008MI121T038-02	12-GRR Points	2008	8	19	Plainfield	Mixed, mesic Typic Udipsamments	43.334	-86.1365278
F2008MI121T038-03	12-GRR Points	2008	8	19	Okee-sandy sub	Loamy, mixed, mesic Arenic Hapludalfs	43.3345278	-86.1371944
F2008MI121T038-04	12-GRR Points	2008	8	19	Oakville	Mixed, mesic Typic Udipsamments	43.3352222	-86.1371667
F2008MI121T038-05	12-GRR Points	2008	8	19	Plainfield	Mixed, mesic Typic Udipsamments	43.3359444	-86.1367778
F2008MI121T038-06	12-GRR Points	2008	8	19	Coloma	Mixed, mesic Lamellic Udipsamments	43.3364167	-86.1359167
F2008MI121T038-07	12-GRR Points	2008	8	19	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.3371111	-86.1362778
F2008MI121T038-08	12-GRR Points	2008	8	19	Oakville	Mixed, mesic Typic Udipsamments	43.33775	-86.1366667
F2008MI121T038-09	12-GRR Points	2008	8	19	Oakville	Mixed, mesic Typic Udipsamments	43.3383333	-86.1361389
F2008MI121T038-10	12-GRR Points	2008	8	19	Plainfield	Mixed, mesic Typic Udipsamments	43.3389167	-86.1353889
F2008MI121T040-01	12-GRR Points	2008	8	21	Plainfield	Mixed, mesic Typic Udipsamments	43.3256944	-86.1221389
F2008MI121T040-02	12-GRR Points	2008	8	21	Plainfield	Mixed, mesic Spodic Udipsamments	43.3251667	-86.1224722
F2008MI121T040-03	12-GRR Points	2008	8	21	Oakville	Mixed, mesic Lamellic Udipsamments	43.3245833	-86.1226111
F2008MI121T040-04	12-GRR Points	2008	8	21	Oakville	Mixed, mesic Typic Udipsamments	43.3240278	-86.12225
F2008MI121T040-05	12-GRR Points	2008	8	21	Coloma	Mixed, mesic Lamellic Udipsamments	43.3235	-86.1219167
F2008MI121T040-06	12-GRR Points	2008	8	21	Plainfield	Mixed, mesic Typic Udipsamments	43.3228889	-86.1217778
F2008MI121T040-07	12-GRR Points	2008	8	21	Plainfield	Mixed, mesic Spodic Udipsamments	43.3223333	-86.1214444
F2008MI121T040-08	12-GRR Points	2008	8	21	Plainfield	Mixed, mesic Typic Udipsamments	43.3218889	-86.1209722
F2008MI121T040-09	12-GRR Points	2008	8	21	Coloma	Mixed, mesic Lamellic Udipsamments	43.3213889	-86.1207778
F2008MI121T040-10	12-GRR Points	2008	8	21	Coloma	Mixed, mesic Lamellic Udipsamments	43.3208056	-86.1206667
1982MI159064	12-GRR Points	1982	10	15	Edwards	Marly, euic, mesic Limnic Haplosaprists	42.30275	-85.9506111
1979MI159033	12-GRR Points	1979	10	18	Edwards	Marly, euic, mesic Limnic Haplosaprists	42.15975	-85.9358611
1979MI159028	12-GRR Points	1979	10	16	Edwards	Marly, euic, mesic Limnic Haplosaprists	42.1803611	-85.9165833
1972MI123001	12-GRR Points	1972	10	13	Edwards	Marly, euic, mesic Limnic Haplosaprists	43.3043889	-85.6619167
1986MI123001	12-GRR Points	1986	9	25	Edwards	Marly, euic, mesic Limnic Haplosaprists	43.35075	-85.7313333
1972MI123002	12-GRR Points	1972	10	18	Edselton	Marly, euic, mesic Limnic Haplosaprists		
1979MI081047	12-GRR Points	1979	5	2	Edwards	Marly, euic, mesic Limnic Haplosaprists	43.0794444	-85.3341389
1980MI081067	12-GRR Points	1980	6	4	Edwards	Marly, euic, mesic Limnic Haplosaprists	42.7921111	-85.7269444
1974MI075001	12-GRR Points	1974	11	29	Edwards	Marly, euic, mesic Limnic Haplosaprists	42.1916667	-84.4353889
F2008MI121T057-03	12-GRR Points	2008	9	17	Plainfield	Mixed, mesic Typic Udipsamments	43.2972667	-86.2065667
F2008MI121T057-04	12-GRR Points	2008	9	17	Plainfield	Mixed, mesic Typic Udipsamments	43.2972389	-86.2062556
F2008MI121T057-05	12-GRR Points	2008	9	17	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2977861	-86.2059694
F2008MI121T057-06	12-GRR Points	2008	9	17	Plainfield	Mixed, mesic Typic Udipsamments	43.29795	-86.2055444
F2008MI121T057-07	12-GRR Points	2008	9	17	Plainfield	Mixed, mesic Typic Udipsamments	43.2983972	-86.2050889
F2008MI121T057-08	12-GRR Points	2008	9	17	Plainfield	Mixed, mesic Typic Udipsamments	43.2988472	-86.2048833
F2008MI121T057-09	12-GRR Points	2008	9	17	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2991583	-86.2046056
F2008MI121T057-10	12-GRR Points	2008	9	17	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2991944	-86.20375
F07MI121T047-01	12-GRR Points	2007	10	11	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.4644444	-86.4471111
2007MI121T04702	12-GRR Points	2007	10	11	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.4645833	-86.4467778
2007MI121T04703	12-GRR Points	2007	10	11	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.4643889	-86.4464167
2007MI121T04704	12-GRR Points	2007	10	11	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.4641667	-86.4461667
2007MI121T04705	12-GRR Points	2007	10	11	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.4641389	-86.44575
2007MI121T04706	12-GRR Points	2007	10	11	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.4641389	-86.4453333
F07MI121T047-07	12-GRR Points	2007	10	11	Brethren	Sandy, isotic, mesic Oxyaquic Haplorthods	43.4640278	-86.4449167
F07MI121T047-08	12-GRR Points	2007	10	11	Plainfield	Mixed, mesic Spodic Udipsamments	43.4641389	-86.4445278
F07MI121T047-09	12-GRR Points	2007	10	11	Plainfield	Mixed, mesic Typic Udipsamments	43.46425	-86.4440278
F07MI121T047-10	12-GRR Points	2007	10	11	Plainfield	Mixed, mesic Spodic Udipsamments	43.4641667	-86.4437778
F07MI121T073-01	12-GRR Points	2007	11	8	Plainfield	Mixed, mesic Typic Udipsamments	43.3313056	-86.1241111
F07MI121T073-02	12-GRR Points	2007	11	8	Plainfield	Mixed, mesic Typic Udipsamments	43.3309167	-86.1259444
F07MI121T073-03	12-GRR Points	2007	11	8	Plainfield	Mixed, mesic Typic Udipsamments	43.3305	-86.1258333
F07MI121T073-04	12-GRR Points	2007	11	8	Plainfield	Mixed, mesic Typic Udipsamments	43.3299722	-86.1258889
F07MI121T073-05	12-GRR Points	2007	11	8	Plainfield	Mixed, mesic Typic Udipsamments	43.3296111	-86.1257778
F07MI121T073-06	12-GRR Points	2007	11	8	Plainfield	Mixed, mesic Typic Udipsamments	43.3291667	-86.1258056
F07MI121T073-07	12-GRR Points	2007	11	8	Plainfield	Mixed, mesic Typic Udipsamments	43.3293611	-86.1255278
F07MI121T073-08	12-GRR Points	2007	11	8	Plainfield	Mixed, mesic Typic Udipsamments	43.3283889	-86.1253333
F07MI121T073-09	12-GRR Points	2007	11	8	Plainfield	Mixed, mesic Typic Udipsamments	43.3281389	-86.1248056
F07MI121T073-10	12-GRR Points	2007	11	8	Spinks	Loamy, mixed, mesic Arenic Glossaqualfs	43.3278889	-86.1241111
F2008MI121T005-01	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2843611	-86.0675
F2008MI121T005-02	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2841389	-86.0678889
F2008MI121T005-03	12-GRR Points	2007	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2838611	-86.0683611
F2008MI121T005-04	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Spodic Udipsamments	43.2836389	-86.0688056
F2008MI121T005-05	12-GRR Points	2008	4	9	Oakville	Mixed, mesic Typic Udipsamments	43.2833056	-86.0690833
F2008MI121T005-06	12-GRR Points	2008	4	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2830556	-86.0695
F2008MI121T005-07	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2827222	-86.0697778
F2008MI121T005-08	12-GRR Points	2008	4	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2823889	-86.0700833
F2008MI121T005-09	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Spodic Udipsamments	43.2820278	-86.0704444
F2008MI121T005-10	12-GRR Points	2008	4	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2817222	-86.0708333
2003MI049009	12-GRR Points	2003	11	1	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.0074361	-83.668375
2002MI049012	12-GRR Points	2002	8	2	Galen	Coarse-loamy, mixed, active, mesic Oxyaquic Hapludalfs	42.9813444	-83.65855
2002MI049013	12-GRR Points	2002	8	3	Galen	Coarse-loamy, mixed, active, mesic Oxyaquic Hapludalfs	42.9811722	-83.6709528
2002MI049014	12-GRR Points	2002	9	6	Galen	Coarse-loamy, mixed, active, mesic Oxyaquic Hapludalfs	43.0396389	-83.6900389
2002MI049015	12-GRR Points	2002	11	1	Galen	Coarse-loamy, mixed, active, mesic Oxyaquic Hapludalfs	43.0106389	-83.6902556
2003MI049010	12-GRR Points	2003	3	31	Galen	Coarse-loamy, mixed, active, mesic Oxyaquic Hapludalfs	43.0647667	-83.675675
2003MI049011	12-GRR Points	2003	4	9	Galen	Coarse-loamy, mixed, active, mesic Oxyaquic Hapludalfs	43.0617111	-83.672275
2003MI049012	12-GRR Points	2003	7	1	Galen		42.9780278	-83.6644778
2002MI049016	12-GRR Points	2002	9	7	Kibbie	Fine-loamy, mixed, active, mesic Aquollic Hapludalfs	43.0139	-83.6634028
2002MI049017	12-GRR Points	2002	10	1	Kibbie	Fine-loamy, mixed, active, mesic Aquollic Hapludalfs	42.9951944	-83.6716472
2002MI049018	12-GRR Points	2002	10	3	Kibbie	Fine-loamy, mixed, active, mesic Inceptisols	43.0423389	-83.6931139
2002MI049019	12-GRR Points	2002	9	7	Kibbie	Mixed Alfisols	43.0131472	-83.6640194
2002MI049020	12-GRR Points	2002	10	4	Metamora	Fine-loamy, mixed, semiactive, mesic Udollic Epiaqualfs	43.0228667	-83.6530278
2002MI049021	12-GRR Points	2002	10	5	Metamora	Fine-loamy, mixed, semiactive, mesic Udollic Epiaqualfs	43.0203139	-83.6698278
2002MI049022	12-GRR Points	2002	11	2	Metamora	Fine-loamy, mixed, semiactive, mesic Udollic Epiaqualfs	43.0439111	-83.6588083
2003MI049013	12-GRR Points	2003	6	1	Metamora	Fine-loamy, mixed, semiactive, mesic Udollic Epiaqualfs	43.0435361	-83.6566694
2003MI049014	12-GRR Points	2003	9	1	Metamora	Fine-loamy, mixed, semiactive, mesic Udollic Epiaqualfs	43.0058472	-83.6553972
2003MI049015	12-GRR Points	2003	6	2	Metamora	Fine-loamy, mixed, mesic Inceptisols	43.0435361	-83.6566694
2004MI049002	12-GRR Points	2004	6	2	Metamora	Fine-loamy, mixed, semiactive, mesic Udollic Epiaqualfs	43.0335556	-83.6464417
2004MI049003	12-GRR Points	2004	6	30	Metamora	Fine-loamy, mixed, semiactive, mesic Udollic Epiaqualfs	43.0335556	-83.6464417
S11MI161-025	12-FLI Points	2011	6	10	Pewamo	Clayey, mixed, active, mesic Typic Argiaquolls	42.2908711	-83.5654931
1978MI115001	12-FLI Points	1978	8	21	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists	41.8222028	-83.668225
1977MI063001	12-FLI Points	2012	8	16	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Medisaprists	44.0515556	-82.9850833
1978MI157001	12-FLI Points	1978	10	5	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Medisaprists	43.5969444	-83.1540833
S1975MI057001	12-FLI Points	2012	8	16	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Medisaprists	43.1673333	-84.4473889
1971MI111001	12-FLI Points	1971	7	14	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Medisaprists	43.7422306	-84.3328306
1965MI011001	12-FLI Points	2012	8	17	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Medisaprists	43.99155	-83.6859139
1968OH069001	12-FLI Points	2013	2	6	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists	41.4675611	-83.9791667
1980OH051001	12-FLI Points	1980	5	6	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists	41.6696944	-84.0789722
1967MI115044	12-FLI Points	1967	9	22	Granby	Sandy, mixed, mesic Typic Endoaquolls	41.802925	-83.6062333
1980MI157001	12-FLI Points	1980	5	6	Houghton	Euic, mesic Typic Haplosaprists	43.22225	-83.6396389
1982MI157001	12-FLI Points	1982	6	7	Edwards	Marly, euic, mesic Limnic Haplosaprists	43.3786306	-83.2410833
1981OH051001	12-FLI Points	1981	5	22	Granby	Sandy, mixed, mesic Typic Endoaquolls	41.5155833	-83.9585556
1989MI001018	12-FLI Points	1989	6	21	Lupton	Euic, frigid Typic Haplosaprists	44.5551444	-83.3535333
1993MI007002	12-FLI Points	1993	7	21	Lupton	Euic, frigid Typic Haplosaprists	45.0039083	-83.4983667
1983MI031002	12-FLI Points	1983	9	6	Lupton	Euic, frigid Typic Haplosaprists	45.628675	-84.60855
1974MI035008	12-FLI Points	1974	8	27	Lupton	Euic, frigid Typic Haplosaprists	43.9889028	-84.6835083
1994MI069001	12-FLI Points	1994	7	22	Lupton	Euic, frigid Typic Haplosaprists	44.502725	-83.4030472
1983MI113001	12-FLI Points	2013	7	10	Lupton	Euic, frigid Typic Haplosaprists	44.2020306	-85.1348389
1983MI129001	12-FLI Points	1983	11	8	Lupton	Euic, frigid Typic Haplosaprists	44.4319056	-83.9642972
2003MI135001	12-FLI Points	2002	4	15	Lupton	Euic, frigid Typic Haplosaprists	44.7772694	-84.2534222
1989MI141001	12-FLI Points	2013	4	15	Lupton	Euic, frigid Typic Haplosaprists	45.3078056	-84.0709556
1983MI129002	12-FLI Points	1983	11	8	Cathro	Loamy, mixed, euic, frigid Terric Haplosaprists	44.4284472	-83.9638472
1976MI035001	12-FLI Points	1976	4	24	Rondeau	Marly, euic, frigid Limnic Haplosaprists	43.9671306	-84.7086778
1992MI007001	12-FLI Points	1992	9	1	Deford	Mixed, frigid Typic Psammaquents	45.0389111	-83.5469417
1994MI007001	12-FLI Points	1994	7	25	Rubicon	Sandy, mixed, frigid Entic Haplorthods	45.0475139	-83.5670722
1976MI009001	12-FLI Points	2013	7	8	Rubicon	Sandy, mixed, frigid Entic Haplorthods	44.8983056	-84.8735389
1974MI035012	12-FLI Points	1974	6	27	Rubicon	Sandy, mixed, frigid Entic Haplorthods	43.944525	-85.0564083
1992MI039001	12-FLI Points	1992	4	8	Rubicon	Sandy, mixed, frigid Entic Haplorthods	44.7656833	-84.7543472
1968MI047001	12-FLI Points	2013	7	9	Rubicon	Sandy, mixed, frigid Entic Haplorthods	45.5576611	-84.7583278
1995MI069001	12-FLI Points	1995	12	9	Rubicon	Sandy, mixed, frigid Entic Haplorthods	44.2056222	-83.8224889
1983MI113002	12-FLI Points	2013	7	10	Rubicon	Sandy, mixed, frigid Entic Haplorthods	44.2754972	-85.2943389
1984MI129008	12-FLI Points	1984	6	6	Rubicon	Sandy, mixed, frigid Entic Haplorthods	44.2109167	-84.1676111
1989MI141006	12-FLI Points	2013	7	10	Rubicon	Sandy, mixed, frigid Entic Haplorthods	45.4454778	-84.1840861
1965MI011002	12-FLI Points	1965	5	22	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.9318861	-83.9698972
2011MI117101	12-GRR Points	2011	10	24	Plainfield	Mixed, mesic Typic Udipsamments	43.12625	-85.2708889
2011MI117103	12-GRR Points	2011	10	31	Spinks	Sandy, mixed, mesic Arenic Glossudalfs	43.1285278	-85.2741111
2011MI117103	12-GRR Points	2011	10	31	Klacking-mesic	Loamy, mixed, mesic Arenic Glossudalfs	43.1285278	-85.2741111
2011MI117104	12-GRR Points	2011	11	8	Klacking-mesic	Loamy, mixed, mesic Arenic Glossudalfs	43.3218056	-85.2588333
2012MI117101	12-GRR Points	2012	6	26	Plainfield	Mixed, mesic Typic Udipsamments	43.1463611	-85.2827778
2012MI067101	12-GRR Points	2012	6	27	Tekenink	Coarse-loamy, mixed, semiactive, mesic Haplic Glossudalfs	43.1069722	-85.2036944
2012MI117211	12-GRR Points	2012	10	22	Tekenink	Coarse-loamy, mixed, semiactive, mesic Typic Glossudalfs	43.3023889	-85.0195278
2012MI117213	12-GRR Points	2012	10	26	Tekenink	Loamy, mixed, mesic Arenic Glossudalfs	43.3320833	-85.3274722
1987MI105201	12-GRR Points	1987	7	16	Houghton	Euic, mesic Typic Haplosaprists	43.8606306	-86.2096639
1990MI105201	12-GRR Points	1990	7	12	Houghton	Euic, mesic Typic Haplosaprists	44.0473444	-86.1502278
1984MI015018	12-GRR Points	1984	9	26	Houghton	Euic, mesic Typic Haplosaprists	42.4675333	-85.2479611
1976MI021044	12-GRR Points	1976	8	11	Houghton	Euic, mesic Typic Haplosaprists	41.9266694	-86.4371778
1974MI021033	12-GRR Points	1974	7	10	Houghton	Euic, mesic Typic Haplosaprists	41.7728639	-86.4166389
1974MI021001	12-GRR Points	1974	4	23	Houghton	Euic, mesic Typic Haplosaprists	41.7727111	-86.4171861
1974MI021002	12-GRR Points	1974	5	1	Houghton	Euic, mesic Typic Haplosaprists	41.7703361	-86.4545528
1979MI159027	12-GRR Points	1979	10	16	Houghton	Euic, mesic Typic Haplosaprists	42.1800556	-85.9165361
1988MI027201	12-GRR Points	2013	1	9	Houghton	Euic, mesic Typic Haplosaprists	41.781625	-85.8091194
1984MI027201	12-GRR Points	1984	5	1	Houghton	Euic, mesic Typic Haplosaprists	41.9634778	-85.8372306
1977MI077201	12-GRR Points	2013	1	9	Houghton	Euic, mesic Typic Haplosaprists	42.0977806	-85.4125306
1979MI081043	12-GRR Points	1979	4	27	Houghton	Euic, mesic Typic Haplosaprists	43.1392528	-85.3955889
1972MI081029	12-GRR Points	1972	12	1	Houghton	Euic, mesic Typic Haplosaprists	42.8755	-85.6910278
1970MI045026	12-GRR Points	1970	8	5	Houghton	Euic, mesic Typic Haplosaprists	42.6811944	-84.7206667
1969MI045011	12-GRR Points	1969	9	9	Houghton	Euic, mesic Typic Haplosaprists	42.6891667	-84.7213889
1969MI045014	12-GRR Points	1969	9	11	Houghton	Euic, mesic Typic Haplosaprists	42.5385306	-84.8794028
1970MI045030	12-GRR Points	1970	8	10	Houghton	Euic, mesic Typic Haplosaprists	42.6875361	-84.7050361
1970MI045035	12-GRR Points	1970	8	26	Houghton	Euic, mesic Typic Haplosaprists	42.6986389	-84.6961111
1971MI045018	12-GRR Points	1971	12	29	Houghton	Euic, mesic Typic Haplosaprists	42.6872222	-84.7205833
1980MI149201	12-GRR Points	2013	1	14	Houghton	Euic, mesic Typic Haplosaprists	42.0433333	-85.75175
1973MI037201	12-GRR Points	2013	1	15	Houghton	Euic, mesic Typic Haplosaprists	42.8287565	-84.8824663
1977MI065201	12-GRR Points	2013	1	15	Houghton	Euic, mesic Typic Haplosaprists	42.4399722	-84.3603333
1984MI023201	12-GRR Points	2013	1	15	Houghton	Euic, mesic Typic Haplosaprists	42.0228889	-85.1722778
1975MI057201	12-FLI Points	2013	1	15	Houghton	Euic, mesic Typic Haplosaprists	43.1449167	-84.5636944
1968MI093201	12-GRR Points	2013	1	16	Houghton	Euic, mesic Typic Haplosaprists	42.6645	-84.0440833
1980MI107201	12-GRR Points	1980	7	25	Houghton	Euic, mesic Typic Haplosaprists	43.4813056	-85.1535278
1977MI107201	12-GRR Points	1977	7	20	Houghton	Euic, mesic Typic Haplosaprists	43.5031944	-85.1935556
1980MI107202	12-GRR Points	1980	6	6	Houghton	Euic, mesic Typic Haplosaprists	43.5815833	-85.1451389
1977MI107202	12-GRR Points	1977	6	7	Houghton	Euic, mesic Typic Haplosaprists	43.7107778	-85.1770278
1977MI107203	12-GRR Points	1977	10	25	Houghton	Euic, mesic Typic Haplosaprists	43.4675	-85.2193333
1979MI107201	12-GRR Points	1979	7	31	Houghton	Euic, mesic Typic Haplosaprists	43.6933333	-85.3468889
